id,p
280,0.10815068493150662
281,0.11135294117647045
282,0.1947857142857143
283,0.48961748633879754
284,0.156436170212766
285,0.4022656249999999
286,0.6559872611464969
287,0.4022656249999999
288,0.11943262411347502
289,0.10239520958083818
290,0.11414414414414402
291,0.10440414507772017
292,0.10440414507772017
293,0.10239520958083818
294,0.4297368421052632
295,0.48961748633879754
296,0.4022656249999999
297,0.4022656249999999
298,0.48961748633879754
299,0.10239520958083818
300,0.6559872611464969
301,0.156436170212766
302,0.31623711340206184
303,0.48961748633879754
304,0.48961748633879754
305,0.113986928104575
306,0.11135294117647045
307,0.10239520958083818
308,0.11943262411347502
309,0.4297368421052632
310,0.31623711340206184
311,0.31623711340206184
312,0.156436170212766
313,0.11414414414414402
314,0.1036974789915965
315,0.10239520958083818
316,0.11135294117647045
317,0.10815068493150662
318,0.10739999999999979
319,0.11135294117647045
320,0.10239520958083818
321,0.11414414414414402
322,0.10440414507772017
323,0.10815068493150662
324,0.10239520958083818
325,0.10239520958083818
326,0.10440414507772017
327,0.10239520958083818
328,0.10239520958083818
329,0.11943262411347502
330,0.31623711340206184
331,0.4022656249999999
332,0.113986928104575
333,0.11414414414414402
334,0.10815068493150662
335,0.4297368421052632
336,0.4022656249999999
337,0.1036974789915965
338,0.03274074074074074
339,0.11008928571428558
340,0.11414414414414402
341,0.11008928571428558
342,0.31623711340206184
343,0.6559872611464969
344,0.6559872611464969
345,0.48961748633879754
346,0.2621259842519686
347,0.10239520958083818
348,0.11135294117647045
349,0.0999999999999999
350,0.10815068493150662
351,0.10239520958083818
352,0.13776699029126196
353,0.48961748633879754
354,0.4022656249999999
355,0.4022656249999999
356,0.2621259842519686
357,0.11008928571428558
358,0.10239520958083818
359,0.11008928571428558
360,0.13776699029126196
361,0.4297368421052632
362,0.4022656249999999
363,0.4022656249999999
364,0.2621259842519686
365,0.113986928104575
366,0.12754601226993856
367,0.11943262411347502
368,0.113986928104575
369,0.113986928104575
370,0.113986928104575
371,0.12754601226993856
372,0.11943262411347502
373,0.113986928104575
374,0.113986928104575
375,0.08025862068965524
376,0.10239520958083818
377,0.113986928104575
378,0.13776699029126196
379,0.113986928104575
380,0.113986928104575
381,0.12754601226993856
382,0.113986928104575
383,0.11135294117647045
384,0.11943262411347502
385,0.11943262411347502
386,0.12754601226993856
387,0.13776699029126196
388,0.11943262411347502
389,0.12754601226993856
390,0.4297368421052632
391,0.31623711340206184
392,0.48961748633879754
393,0.31623711340206184
394,0.4022656249999999
395,0.2621259842519686
396,0.10739999999999979
397,0.11943262411347502
398,0.12754601226993856
399,0.10440414507772017
400,0.10440414507772017
401,0.13776699029126196
402,0.4297368421052632
403,0.4022656249999999
404,0.31623711340206184
405,0.10815068493150662
406,0.113986928104575
407,0.13776699029126196
408,0.4297368421052632
409,0.6559872611464969
410,0.2621259842519686
411,0.10239520958083818
412,0.10239520958083818
413,0.10239520958083818
414,0.4022656249999999
415,0.31623711340206184
416,0.6559872611464969
417,0.48961748633879754
418,0.48961748633879754
419,0.48961748633879754
420,0.31623711340206184
421,0.10239520958083818
422,0.13776699029126196
423,0.10239520958083818
424,0.0999999999999999
425,0.12754601226993856
426,0.156436170212766
427,0.10239520958083818
428,0.10239520958083818
429,0.10239520958083818
430,0.10239520958083818
431,0.10239520958083818
432,0.0999999999999999
433,0.1036974789915965
434,0.0999999999999999
435,0.03274074074074074
436,0.0999999999999999
437,0.11135294117647045
438,0.10239520958083818
439,0.0999999999999999
440,0.10440414507772017
441,0.0999999999999999
442,0.0999999999999999
443,0.1036974789915965
444,0.11135294117647045
445,0.0999999999999999
446,0.10239520958083818
447,0.10440414507772017
448,0.10239520958083818
449,0.0999999999999999
450,0.10239520958083818
451,0.4297368421052632
452,0.48961748633879754
453,0.4022656249999999
454,0.31623711340206184
455,0.10739999999999979
456,0.10815068493150662
457,0.4297368421052632
458,0.6559872611464969
459,0.0999999999999999
460,0.10440414507772017
461,0.4297368421052632
462,0.4022656249999999
463,0.6559872611464969
464,0.48961748633879754
465,0.11943262411347502
466,0.10239520958083818
467,0.11135294117647045
468,0.10239520958083818
469,0.10239520958083818
470,0.156436170212766
471,0.4297368421052632
472,0.4022656249999999
473,0.4022656249999999
474,0.2621259842519686
475,0.11135294117647045
476,0.10239520958083818
477,0.13776699029126196
478,0.10239520958083818
479,0.31623711340206184
480,0.2621259842519686
481,0.10239520958083818
482,0.0999999999999999
483,0.10739999999999979
484,0.1036974789915965
485,0.10440414507772017
486,0.13776699029126196
487,0.0999999999999999
488,0.10239520958083818
489,0.10239520958083818
490,0.10239520958083818
491,0.10239520958083818
492,0.0999999999999999
493,0.10440414507772017
494,0.10239520958083818
495,0.10239520958083818
496,0.0999999999999999
497,0.11135294117647045
498,0.11135294117647045
499,0.10440414507772017
500,0.10239520958083818
501,0.08025862068965524
502,0.10440414507772017
503,0.4297368421052632
504,0.4022656249999999
505,0.31623711340206184
506,0.31623711340206184
507,0.10739999999999979
508,0.10239520958083818
509,0.11414414414414402
510,0.4297368421052632
511,0.1947857142857143
512,0.4022656249999999
513,0.48961748633879754
514,0.6559872611464969
515,0.6559872611464969
516,0.6559872611464969
517,0.10239520958083818
518,0.11414414414414402
519,0.6559872611464969
520,0.6559872611464969
521,0.6559872611464969
522,0.6559872611464969
523,0.31623711340206184
524,0.10739999999999979
525,0.0999999999999999
526,0.48961748633879754
527,0.48961748633879754
528,0.4022656249999999
529,0.31623711340206184
530,0.6559872611464969
531,0.10239520958083818
532,0.1036974789915965
533,0.10739999999999979
534,0.10239520958083818
535,0.10239520958083818
536,0.10239520958083818
537,0.11008928571428558
538,0.10239520958083818
539,0.10239520958083818
540,0.11135294117647045
541,0.11008928571428558
542,0.10239520958083818
543,0.10239520958083818
544,0.11414414414414402
545,0.10239520958083818
546,0.11943262411347502
547,0.11135294117647045
548,0.11943262411347502
549,0.10239520958083818
550,0.10739999999999979
551,0.1036974789915965
552,0.10739999999999979
553,0.113986928104575
554,0.2621259842519686
555,0.31623711340206184
556,0.11414414414414402
557,0.2621259842519686
558,0.31623711340206184
559,0.31623711340206184
560,0.2621259842519686
561,0.113986928104575
562,0.10815068493150662
563,0.113986928104575
564,0.10815068493150662
565,0.6559872611464969
566,0.48961748633879754
567,0.48961748633879754
568,0.10815068493150662
569,0.10440414507772017
570,0.1947857142857143
571,0.2621259842519686
572,0.12754601226993856
573,0.1036974789915965
574,0.10239520958083818
575,0.1036974789915965
576,0.08025862068965524
577,0.10239520958083818
578,0.0999999999999999
579,0.10239520958083818
580,0.11135294117647045
581,0.0999999999999999
582,0.10239520958083818
583,0.10739999999999979
584,0.0999999999999999
585,0.10239520958083818
586,0.10239520958083818
587,0.10440414507772017
588,0.0999999999999999
589,0.10239520958083818
590,0.10239520958083818
591,0.11135294117647045
592,0.03274074074074074
593,0.0999999999999999
594,0.0999999999999999
595,0.1036974789915965
596,0.10239520958083818
597,0.0999999999999999
598,0.10022222222222205
599,0.13776699029126196
600,0.1947857142857143
601,0.1947857142857143
602,0.2621259842519686
603,0.10440414507772017
604,0.4297368421052632
605,0.48961748633879754
606,0.48961748633879754
607,0.4022656249999999
608,0.4022656249999999
609,0.31623711340206184
610,0.10022222222222205
611,0.10022222222222205
612,0.1947857142857143
613,0.6559872611464969
614,0.6559872611464969
615,0.6559872611464969
616,0.09777777777777764
617,0.1036974789915965
618,0.10022222222222205
619,0.2621259842519686
620,0.4022656249999999
621,0.48961748633879754
622,0.4022656249999999
623,0.156436170212766
624,0.09777777777777764
625,0.10022222222222205
626,0.0999999999999999
627,0.1947857142857143
628,0.11943262411347502
629,0.10022222222222205
630,0.10022222222222205
631,0.0999999999999999
632,0.1036974789915965
633,0.10739999999999979
634,0.0999999999999999
635,0.0999999999999999
636,0.13776699029126196
637,0.0999999999999999
638,0.0999999999999999
639,0.10739999999999979
640,0.09777777777777764
641,0.10739999999999979
642,0.0999999999999999
643,0.1036974789915965
644,0.0999999999999999
645,0.10022222222222205
646,0.13776699029126196
647,0.10022222222222205
648,0.10022222222222205
649,0.4297368421052632
650,0.4297368421052632
651,0.31623711340206184
652,0.31623711340206184
653,0.31623711340206184
654,0.10440414507772017
655,0.6559872611464969
656,0.11943262411347502
657,0.2621259842519686
658,0.156436170212766
659,0.1036974789915965
660,0.10022222222222205
661,0.10022222222222205
662,0.1947857142857143
663,0.48961748633879754
664,0.31623711340206184
665,0.4022656249999999
666,0.08025862068965524
667,0.10815068493150662
668,0.13776699029126196
669,0.11008928571428558
670,0.4022656249999999
671,0.31623711340206184
672,0.31623711340206184
673,0.4022656249999999
674,0.31623711340206184
675,0.10022222222222205
676,0.10022222222222205
677,0.0999999999999999
678,0.13776699029126196
679,0.09777777777777764
680,0.10022222222222205
681,0.13776699029126196
682,0.4297368421052632
683,0.1947857142857143
684,0.1947857142857143
685,0.1947857142857143
686,0.1947857142857143
687,0.1947857142857143
688,0.1947857142857143
689,0.1947857142857143
690,0.1947857142857143
691,0.1947857142857143
692,0.1947857142857143
693,0.1947857142857143
694,0.1947857142857143
695,0.1947857142857143
696,0.1947857142857143
697,0.1947857142857143
698,0.1947857142857143
699,0.1947857142857143
700,0.156436170212766
701,0.1947857142857143
702,0.1947857142857143
703,0.1947857142857143
704,0.1947857142857143
705,0.1947857142857143
706,0.1947857142857143
707,0.156436170212766
708,0.1947857142857143
709,0.1947857142857143
710,0.1947857142857143
711,0.1947857142857143
712,0.1947857142857143
713,0.156436170212766
714,0.2621259842519686
715,0.31623711340206184
716,0.11943262411347502
717,0.10022222222222205
718,0.1036974789915965
719,0.09777777777777764
720,0.09777777777777764
721,0.0999999999999999
722,0.10739999999999979
723,0.0999999999999999
724,0.10022222222222205
725,0.10440414507772017
726,0.2621259842519686
727,0.31623711340206184
728,0.48961748633879754
729,0.1947857142857143
730,0.10440414507772017
731,0.11943262411347502
732,0.1947857142857143
733,0.0999999999999999
734,0.10739999999999979
735,0.03274074074074074
736,0.10440414507772017
737,0.10022222222222205
738,0.11414414414414402
739,0.10022222222222205
740,0.2621259842519686
741,0.48961748633879754
742,0.31623711340206184
743,0.1036974789915965
744,0.10022222222222205
745,0.0999999999999999
746,0.10440414507772017
747,0.10022222222222205
748,0.11414414414414402
749,0.10022222222222205
750,0.1036974789915965
751,0.10022222222222205
752,0.0999999999999999
753,0.0999999999999999
754,0.09777777777777764
755,0.10739999999999979
756,0.0999999999999999
757,0.10440414507772017
758,0.10440414507772017
759,0.09777777777777764
760,0.10739999999999979
761,0.1036974789915965
762,0.0999999999999999
763,0.0999999999999999
764,0.156436170212766
765,0.156436170212766
766,0.2621259842519686
767,0.2621259842519686
768,0.1947857142857143
769,0.113986928104575
770,0.1036974789915965
771,0.10815068493150662
772,0.11008928571428558
773,0.10815068493150662
774,0.11414414414414402
775,0.10440414507772017
776,0.156436170212766
777,0.48961748633879754
778,0.31623711340206184
779,0.4022656249999999
780,0.11135294117647045
781,0.11943262411347502
782,0.1947857142857143
783,0.2621259842519686
784,0.10440414507772017
785,0.2621259842519686
786,0.11943262411347502
787,0.1947857142857143
788,0.2621259842519686
789,0.113986928104575
790,0.10440414507772017
791,0.113986928104575
792,0.10815068493150662
793,0.1947857142857143
794,0.0999999999999999
795,0.1036974789915965
796,0.09777777777777764
797,0.10440414507772017
798,0.11414414414414402
799,0.0999999999999999
800,0.1036974789915965
801,0.0999999999999999
802,0.10739999999999979
803,0.10022222222222205
804,0.10022222222222205
805,0.10022222222222205
806,0.10440414507772017
807,0.0999999999999999
808,0.0999999999999999
809,0.0999999999999999
810,0.0999999999999999
811,0.0999999999999999
812,0.0999999999999999
813,0.10022222222222205
814,0.156436170212766
815,0.156436170212766
816,0.0999999999999999
817,0.09777777777777764
818,0.10022222222222205
819,0.6559872611464969
820,0.1947857142857143
821,0.31623711340206184
822,0.48961748633879754
823,0.4022656249999999
824,0.156436170212766
825,0.10022222222222205
826,0.10022222222222205
827,0.09777777777777764
828,0.10440414507772017
829,0.13776699029126196
830,0.11943262411347502
831,0.1947857142857143
832,0.1947857142857143
833,0.1947857142857143
834,0.1947857142857143
835,0.10815068493150662
836,0.09777777777777764
837,0.48961748633879754
838,0.11943262411347502
839,0.09777777777777764
840,0.10440414507772017
841,0.4022656249999999
842,0.4022656249999999
843,0.31623711340206184
844,0.2621259842519686
845,0.10815068493150662
846,0.09777777777777764
847,0.1036974789915965
848,0.10440414507772017
849,0.0999999999999999
850,0.11135294117647045
851,0.10022222222222205
852,0.11008928571428558
853,0.10022222222222205
854,0.113986928104575
855,0.09777777777777764
856,0.10022222222222205
857,0.10739999999999979
858,0.11008928571428558
859,0.09777777777777764
860,0.13776699029126196
861,0.10022222222222205
862,0.1947857142857143
863,0.48961748633879754
864,0.113986928104575
865,0.10739999999999979
866,0.13776699029126196
867,0.4297368421052632
868,0.156436170212766
869,0.31623711340206184
870,0.2621259842519686
871,0.2621259842519686
872,0.156436170212766
873,0.113986928104575
874,0.1947857142857143
875,0.11008928571428558
876,0.10815068493150662
877,0.08025862068965524
878,0.156436170212766
879,0.10440414507772017
880,0.10022222222222205
881,0.6559872611464969
882,0.1947857142857143
883,0.156436170212766
884,0.1947857142857143
885,0.10815068493150662
886,0.10022222222222205
887,0.31623711340206184
888,0.11943262411347502
889,0.1947857142857143
890,0.1947857142857143
891,0.10022222222222205
892,0.0999999999999999
893,0.10022222222222205
894,0.09777777777777764
895,0.10022222222222205
896,0.10022222222222205
897,0.10022222222222205
898,0.09777777777777764
899,0.10739999999999979
900,0.10022222222222205
901,0.09777777777777764
902,0.13776699029126196
903,0.10022222222222205
904,0.0999999999999999
905,0.11135294117647045
906,0.08025862068965524
907,0.10739999999999979
908,0.10440414507772017
909,0.1036974789915965
910,0.09777777777777764
911,0.10022222222222205
912,0.10022222222222205
913,0.11135294117647045
914,0.10440414507772017
915,0.0999999999999999
916,0.31623711340206184
917,0.2621259842519686
918,0.1947857142857143
919,0.2621259842519686
920,0.10022222222222205
921,0.0999999999999999
922,0.11135294117647045
923,0.10022222222222205
924,0.0999999999999999
925,0.11943262411347502
926,1.1882474226804123
927,0.48961748633879754
928,0.0999999999999999
929,0.13776699029126196
930,0.10440414507772017
931,0.156436170212766
932,0.156436170212766
933,1.5341935483870965
934,1.1882474226804123
935,1.1882474226804123
936,0.113986928104575
937,0.0999999999999999
938,0.09777777777777764
939,0.11414414414414402
940,0.10022222222222205
941,0.11414414414414402
942,1.1882474226804123
943,0.2621259842519686
944,1.1882474226804123
945,0.10022222222222205
946,0.09777777777777764
947,0.0999999999999999
948,0.0999999999999999
949,0.10022222222222205
950,0.10739999999999979
951,0.10022222222222205
952,0.1036974789915965
953,0.10440414507772017
954,0.0999999999999999
955,0.0999999999999999
956,0.10739999999999979
957,0.10022222222222205
958,0.0999999999999999
959,0.11008928571428558
960,0.11135294117647045
961,0.0999999999999999
962,0.10440414507772017
963,0.12754601226993856
964,0.11135294117647045
965,0.12754601226993856
966,0.12754601226993856
967,0.10739999999999979
968,0.1036974789915965
969,0.09777777777777764
970,0.09777777777777764
971,0.11414414414414402
972,0.31623711340206184
973,0.31623711340206184
974,0.2621259842519686
975,0.156436170212766
976,0.0999999999999999
977,0.08025862068965524
978,0.10022222222222205
979,0.113986928104575
980,0.09777777777777764
981,0.11414414414414402
982,0.2621259842519686
983,0.4297368421052632
984,0.2621259842519686
985,0.10739999999999979
986,0.09777777777777764
987,0.09777777777777764
988,1.1882474226804123
989,1.1882474226804123
990,0.1947857142857143
991,0.10739999999999979
992,0.1036974789915965
993,0.09777777777777764
994,0.10022222222222205
995,1.1882474226804123
996,1.1882474226804123
997,1.1882474226804123
998,0.113986928104575
999,0.0999999999999999
1000,0.08025862068965524
1001,0.0999999999999999
1002,0.09777777777777764
1003,0.10440414507772017
1004,0.10022222222222205
1005,0.11135294117647045
1006,0.10022222222222205
1007,0.09777777777777764
1008,0.10440414507772017
1009,0.08025862068965524
1010,0.0999999999999999
1011,0.09777777777777764
1012,0.1036974789915965
1013,0.10739999999999979
1014,0.0999999999999999
1015,0.09777777777777764
1016,0.0999999999999999
1017,0.0999999999999999
1018,0.1947857142857143
1019,0.1947857142857143
1020,0.1947857142857143
1021,0.1947857142857143
1022,0.10022222222222205
1023,0.10022222222222205
1024,0.10440414507772017
1025,0.11414414414414402
1026,0.4297368421052632
1027,1.1882474226804123
1028,1.1882474226804123
1029,1.1882474226804123
1030,0.48961748633879754
1031,0.1947857142857143
1032,0.1036974789915965
1033,0.10815068493150662
1034,0.08025862068965524
1035,0.156436170212766
1036,0.156436170212766
1037,0.156436170212766
1038,0.11135294117647045
1039,0.0999999999999999
1040,0.11135294117647045
1041,0.08025862068965524
1042,0.6559872611464969
1043,0.1947857142857143
1044,0.31623711340206184
1045,0.11943262411347502
1046,0.113986928104575
1047,0.11135294117647045
1048,0.09777777777777764
1049,0.13776699029126196
1050,0.4297368421052632
1051,0.1947857142857143
1052,0.156436170212766
1053,0.11135294117647045
1054,0.113986928104575
1055,0.0999999999999999
1056,0.0999999999999999
1057,0.0999999999999999
1058,0.10022222222222205
1059,0.10440414507772017
1060,0.0999999999999999
1061,0.10022222222222205
1062,0.0999999999999999
1063,0.10022222222222205
1064,0.03274074074074074
1065,0.10440414507772017
1066,0.0999999999999999
1067,0.10022222222222205
1068,0.10022222222222205
1069,0.10440414507772017
1070,0.10440414507772017
1071,0.1036974789915965
1072,0.09777777777777764
1073,0.10022222222222205
1074,0.11135294117647045
1075,0.0999999999999999
1076,0.08025862068965524
1077,0.10440414507772017
1078,0.13776699029126196
1079,0.0999999999999999
1080,0.1947857142857143
1081,0.1947857142857143
1082,0.156436170212766
1083,0.156436170212766
1084,0.113986928104575
1085,0.10022222222222205
1086,0.1036974789915965
1087,0.10022222222222205
1088,0.11008928571428558
1089,0.31623711340206184
1090,0.4297368421052632
1091,0.48961748633879754
1092,0.08025862068965524
1093,1.1882474226804123
1094,1.1882474226804123
1095,0.156436170212766
1096,0.08025862068965524
1097,0.03274074074074074
1098,0.08025862068965524
1099,0.4297368421052632
1100,1.1882474226804123
1101,1.1882474226804123
1102,0.12754601226993856
1103,0.03274074074074074
1104,0.08025862068965524
1105,0.08025862068965524
1106,0.1947857142857143
1107,0.2621259842519686
1108,0.31623711340206184
1109,0.4022656249999999
1110,0.156436170212766
1111,0.1947857142857143
1112,0.156436170212766
1113,0.156436170212766
1114,0.08025862068965524
1115,0.156436170212766
1116,0.08025862068965524
1117,0.03274074074074074
1118,0.156436170212766
1119,0.08025862068965524
1120,0.08025862068965524
1121,0.03274074074074074
1122,0.156436170212766
1123,0.156436170212766
1124,0.08025862068965524
1125,0.08025862068965524
1126,0.08025862068965524
1127,0.156436170212766
1128,0.08025862068965524
1129,1.1882474226804123
1130,1.5341935483870965
1131,1.1882474226804123
1132,1.5341935483870965
1133,1.5341935483870965
1134,0.156436170212766
1135,0.6559872611464969
1136,0.156436170212766
1137,1.1882474226804123
1138,1.1882474226804123
1139,1.5341935483870965
1140,0.10815068493150662
1141,0.08025862068965524
1142,0.08025862068965524
1143,0.12754601226993856
1144,0.03274074074074074
1145,1.5341935483870965
1146,1.1882474226804123
1147,1.5341935483870965
1148,0.156436170212766
1149,0.48961748633879754
1150,1.1882474226804123
1151,1.1882474226804123
1152,0.1947857142857143
1153,0.156436170212766
1154,0.12754601226993856
1155,0.156436170212766
1156,1.5341935483870965
1157,1.1882474226804123
1158,1.1882474226804123
1159,1.1882474226804123
1160,0.156436170212766
1161,0.12754601226993856
1162,0.11135294117647045
1163,0.03274074074074074
1164,0.08025862068965524
1165,0.08025862068965524
1166,0.08025862068965524
1167,0.08025862068965524
1168,0.156436170212766
1169,0.156436170212766
1170,0.156436170212766
1171,0.08025862068965524
1172,0.08025862068965524
1173,0.1947857142857143
1174,0.08025862068965524
1175,0.12754601226993856
1176,0.156436170212766
1177,0.156436170212766
1178,0.12754601226993856
1179,0.08025862068965524
1180,0.156436170212766
1181,0.1947857142857143
1182,1.5341935483870965
1183,1.1882474226804123
1184,1.1882474226804123
1185,0.12754601226993856
1186,0.12754601226993856
1187,0.08025862068965524
1188,0.12754601226993856
1189,0.08025862068965524
1190,0.4297368421052632
1191,0.2621259842519686
1192,1.1882474226804123
1193,1.5341935483870965
1194,1.1882474226804123
1195,1.1882474226804123
1196,1.1882474226804123
1197,0.08025862068965524
1198,0.12754601226993856
1199,0.08025862068965524
1200,1.1882474226804123
1201,1.5341935483870965
1202,0.31623711340206184
1203,0.08025862068965524
1204,0.2621259842519686
1205,0.1947857142857143
1206,0.4297368421052632
1207,0.156436170212766
1208,1.5341935483870965
1209,1.1882474226804123
1210,0.156436170212766
1211,0.156436170212766
1212,0.03274074074074074
1213,0.12754601226993856
1214,0.1947857142857143
1215,0.08025862068965524
1216,0.2621259842519686
1217,0.156436170212766
1218,0.08025862068965524
1219,0.08025862068965524
1220,0.156436170212766
1221,0.03274074074074074
1222,0.156436170212766
1223,0.08025862068965524
1224,0.156436170212766
1225,0.03274074074074074
1226,0.156436170212766
1227,0.03274074074074074
1228,0.156436170212766
1229,0.08025862068965524
1230,0.12754601226993856
1231,0.12754601226993856
1232,0.12754601226993856
1233,0.12754601226993856
1234,0.08025862068965524
1235,0.12754601226993856
1236,0.08025862068965524
1237,0.156436170212766
1238,0.08025862068965524
1239,0.03274074074074074
1240,0.12754601226993856
1241,1.5341935483870965
1242,0.2621259842519686
1243,0.31623711340206184
1244,0.156436170212766
1245,0.08025862068965524
1246,0.4297368421052632
1247,1.1882474226804123
1248,1.1882474226804123
1249,1.1882474226804123
1250,0.4297368421052632
1251,0.08025862068965524
1252,0.156436170212766
1253,0.08025862068965524
1254,0.12754601226993856
1255,0.08025862068965524
1256,0.1947857142857143
1257,1.1882474226804123
1258,0.08025862068965524
